# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_ncdm[0]        12:(.)p_ncdm[0]          13:(.)rho_lambda         14:(.)rho_ur             15:(.)rho_crit           16:(.)rho_tot            17:(.)p_tot              18:(.)p_tot_prime        19:gr.fac. D             20:gr.fac. f          
       4.056978752334e+08       4.309130249753e-15       1.072004275557e-03       3.784481119342e+11       1.423913694657e+04       3.509788387057e-05       5.776787618621e+12       6.189216981687e-04       7.454010649454e+22       1.662957732982e+17       1.715203114362e+22       5.717343688043e+21       1.731540006286e-08       5.153066949259e+22       1.432229734265e+23       1.432229734265e+23       4.774093568375e+22      -1.781371610001e+26       6.055357489385e-02       7.743036565709e-02 
       4.013603903696e+08       4.402770674746e-15       1.083589377231e-03       3.703990807112e+11       1.423913693499e+04       3.547718519607e-05       5.715025572993e+12       6.256103541305e-04       7.140310832517e+22       1.610187840775e+17       1.643019302496e+22       5.476730982386e+21       1.731540006286e-08       4.936201662279e+22       1.371954789917e+23       1.371954789917e+23       4.573177263171e+22      -1.688159261224e+26       6.060397348633e-02       7.736599247429e-02 
       3.970692793621e+08       4.498445971736e-15       1.095299678127e-03       3.625212404941e+11       1.423913692328e+04       3.586058561442e-05       5.653923851103e+12       6.323712940118e-04       6.839812978895e+22       1.559092471900e+17       1.573873324840e+22       5.246244390751e+21       1.731540006286e-08       4.728463086277e+22       1.314216498094e+23       1.314216498094e+23       4.380716460799e+22      -1.599824357506e+26       6.065437209082e-02       7.730172646713e-02 
       3.928240464084e+08       4.596200359840e-15       1.107136533392e-03       3.548109503027e+11       1.423913691144e+04       3.624812942431e-05       5.593475393155e+12       6.392052989795e-04       6.551961487897e+22       1.509618489458e+17       1.507637335047e+22       5.025457758648e+21       1.731540006286e-08       4.529467126341e+22       1.258908104547e+23       1.258908104547e+23       4.196355313944e+22      -1.516111680832e+26       6.070477070747e-02       7.723756737098e-02 
       3.886242010073e+08       4.696079019172e-15       1.119101307268e-03       3.472646465952e+11       1.423913689948e+04       3.663986140320e-05       5.533673214832e+12       6.461131586427e-04       6.276224141119e+22       1.461714442721e+17       1.444188867145e+22       4.813962866169e+21       1.731540006286e-08       4.338845852080e+22       1.205927347749e+23       1.205927347749e+23       4.019752951017e+22      -1.436779367765e+26       6.075516933640e-02       7.717351492215e-02 
       3.844692579016e+08       4.798128111637e-15       1.131195384005e-03       3.398788416210e+11       1.423913688738e+04       3.703582681244e-05       5.474510406490e+12       6.530956711435e-04       6.012091118413e+22       1.415330513622e+17       1.383410609106e+22       4.611368673222e+21       1.731540006286e-08       4.156246817342e+22       1.155176269817e+23       1.155176269817e+23       3.850582845907e+22      -1.361598210660e+26       6.080556797777e-02       7.710956885785e-02 
       3.803587370220e+08       4.902394802297e-15       1.143420160588e-03       3.326501218090e+11       1.423913687516e+04       3.743607140250e-05       5.415980132358e+12       6.601536432498e-04       5.759074055257e+22       1.370418464951e+17       1.325190185943e+22       4.417300596518e+21       1.731540006286e-08       3.981332408568e+22       1.106561035395e+23       1.106561035395e+23       3.688532214260e+22      -1.290350995425e+26       6.085596663171e-02       7.704572891619e-02 
       3.762921634322e+08       5.008927281071e-15       1.155777050371e-03       3.255751461894e+11       1.423913686280e+04       3.784064141832e-05       5.358075629749e+12       6.672878904477e-04       5.516705139807e+22       1.326931590186e+17       1.269419951938e+22       4.231399816998e+21       1.731540006286e-08       3.813779220564e+22       1.059991758162e+23       1.059991758162e+23       3.533301435157e+22      -1.222831873955e+26       6.090636529839e-02       7.698199483616e-02 
       3.722690672732e+08       5.117774785081e-15       1.168267481262e-03       3.186506448502e+11       1.423913685031e+04       3.824958360457e-05       5.300790208280e+12       6.744992370365e-04       5.284536247939e+22       1.284824664922e+17       1.215996791611e+22       4.053322616391e+21       1.731540006286e-08       3.653277458547e+22       1.015382334634e+23       1.015382334634e+23       3.384603497134e+22      -1.158845769383e+26       6.095676397794e-02       7.691836635765e-02 
       3.682889837099e+08       5.228987621453e-15       1.180892893899e-03       3.118734174254e+11       1.423913683769e+04       3.866294521108e-05       5.244117249097e+12       6.817885162234e-04       5.062138114701e+22       1.244053899839e+17       1.164821929064e+22       3.882739741711e+21       1.731540006286e-08       3.499530365356e+22       9.726502849661e+22       9.726502849661e+22       3.242163467523e+22      -1.098207812471e+26       6.100716267051e-02       7.685484322142e-02 
       3.643514528767e+08       5.342617190515e-15       1.193654750750e-03       3.052403316162e+11       1.423913682492e+04       3.908077399835e-05       5.188050204110e+12       6.891565702201e-04       4.849099540627e+22       1.204576895167e+17       1.115800745357e+22       3.719335796484e+21       1.731540006286e-08       3.352253672767e+22       9.317166004520e+22       9.317166004520e+22       3.105717984113e+22      -1.040742807477e+26       6.105756137626e-02       7.679142516916e-02 
       3.604560198246e+08       5.458716009609e-15       1.206554521559e-03       2.987483217432e+11       1.423913681202e+04       3.950311824297e-05       5.132582595239e+12       6.966042503401e-04       4.645026631459e+22       1.166352596586e+17       1.068842603556e+22       3.562808657603e+21       1.731540006286e-08       3.211175075897e+22       8.925055974439e+22       8.925055974439e+22       2.975014768212e+22      -9.862847259844e+25       6.110796009534e-02       7.672811194342e-02 
       3.566022344686e+08       5.577337737168e-15       1.219593701535e-03       2.923943873293e+11       1.423913679898e+04       3.993002674330e-05       5.077708013662e+12       7.041324170967e-04       4.449542069861e+22       1.129341252535e+17       1.023860681159e+22       3.412868916723e+21       1.731540006286e-08       3.076033729737e+22       8.549447774169e+22       8.549447774169e+22       2.849812158205e+22      -9.346762272049e+25       6.115835882791e-02       7.666490328759e-02 
       3.527896515361e+08       5.698537197751e-15       1.232773794982e-03       2.861755917133e+11       1.423913678580e+04       4.036154882504e-05       5.023420119078e+12       7.117419403028e-04       4.262284417784e+22       1.093504372872e+17       9.807718095600e+21       3.269239345162e+21       1.731540006286e-08       2.946579766858e+22       8.189646929246e+22       8.189646929246e+22       2.729878662730e+22      -8.857682033924e+25       6.120875757412e-02       7.660179894598e-02 
       3.490178305146e+08       5.822370407307e-15       1.246096326213e-03       2.800890606924e+11       1.423913677248e+04       4.079773434695e-05       4.969712638971e+12       7.194336991712e-04       4.082907448194e+22       1.058804688846e+17       9.394963202806e+21       3.131654381324e+21       1.731540006286e-08       2.822573835431e+22       7.844988191952e+22       7.844988191952e+22       2.614992532674e+22      -8.394193490379e+25       6.125915633414e-02       7.653879866375e-02 
       3.452863356016e+08       5.948894599057e-15       1.259562832274e-03       2.741319811937e+11       1.423913675902e+04       4.123863370662e-05       4.916579367890e+12       7.272085824164e-04       3.911079504916e+22       1.025206114335e+17       8.999578976665e+21       2.999859639694e+21       1.731540006286e-08       2.703786656675e+22       7.514834311318e+22       7.514834311318e+22       2.504941351166e+22      -7.954957526084e+25       6.130955510812e-02       7.647590218696e-02 
       3.415947356540e+08       6.078168249942e-15       1.273174870221e-03       2.683015999745e+11       1.423913674540e+04       4.168429784627e-05       4.864014166727e+12       7.350674883572e-04       3.746482889427e+22       9.926737083273e+16       8.620834377845e+21       2.873611440495e+21       1.731540006286e-08       2.589998600939e+22       7.198574854887e+22       7.198574854887e+22       2.399521640838e+22      -7.538705096483e+25       6.135995389622e-02       7.641310926249e-02 
       3.379426041380e+08       6.210251107531e-15       1.286934011659e-03       2.625952223493e+11       1.423913673164e+04       4.213477825866e-05       4.812010962009e+12       7.430113250200e-04       3.588813273452e+22       9.611736385743e+16       8.258029132591e+21       2.752676359143e+21       1.731540006286e-08       2.480999281621e+22       6.895625080068e+22       6.895625080068e+22       2.298538487605e+22      -7.144233561262e+25       6.141035269861e-02       7.635041963811e-02 
       3.343295190803e+08       6.345204217860e-15       1.300841848206e-03       2.570102109447e+11       1.423913671774e+04       4.259012699303e-05       4.760563745198e+12       7.510410102445e-04       3.437779136281e+22       9.306731464126e+16       7.910492437957e+21       2.636830794657e+21       1.731540006286e-08       2.376587166175e+22       6.605424852983e+22       6.605424852983e+22       2.201805180284e+22      -6.770403209669e+25       6.146075151547e-02       7.628783306243e-02 
       3.307550630188e+08       6.483089953532e-15       1.314899986028e-03       2.515439844802e+11       1.423913670368e+04       4.305039666111e-05       4.709666571997e+12       7.591574717893e-04       3.293101225766e+22       9.011405126948e+16       7.577581721541e+21       2.525860556234e+21       1.731540006286e-08       2.276569203493e+22       6.327437612818e+22       6.327437612818e+22       2.109142865376e+22      -6.416133967648e+25       6.151115034695e-02       7.622534928494e-02 
       3.272188229549e+08       6.623972042588e-15       1.329110051302e-03       2.461940165755e+11       1.423913668947e+04       4.351564044321e-05       4.659313561661e+12       7.673616474393e-04       3.154512042002e+22       8.725450248028e+16       7.258681453409e+21       2.419560467231e+21       1.731540006286e-08       2.180760466967e+22       6.061149379759e+22       6.061149379759e+22       2.020380216379e+22      -6.080402277283e+25       6.156154919322e-02       7.616296805598e-02 
       3.237203903054e+08       6.767915597813e-15       1.343473681118e-03       2.409578345826e+11       1.423913667510e+04       4.398591209434e-05       4.609498896316e+12       7.756544851138e-04       3.021755342737e+22       8.448569447082e+16       6.953202008019e+21       2.317733985801e+21       1.731540006286e-08       2.088983812566e+22       5.806067804675e+22       5.806067804675e+22       1.935353117015e+22      -5.762238139521e+25       6.161194805447e-02       7.610068912671e-02 
       3.202593608556e+08       6.914987146957e-15       1.357992539852e-03       2.358330184431e+11       1.423913666059e+04       4.446126595045e-05       4.560216820295e+12       7.840369429759e-04       2.894585669601e+22       8.180474780462e+16       6.660578574045e+21       2.220192841502e+21       1.731540006286e-08       2.001069551318e+22       5.561721258798e+22       5.561721258798e+22       1.853904357790e+22      -5.460722311647e+25       6.166234693086e-02       7.603851224915e-02 
